1.1508804235239959E-4,1
2.3017608470479918E-4,1
3.4526412705719877E-4,1
4.6035216940959836E-4,1
5.754402117619979E-4,1
6.905282541143975E-4,1
8.056162964667971E-4,1
9.207043388191967E-4,1
0.0010357923811715962,1
0.0011508804235239958,1
0.0012659684658763955,1
0.001381056508228795,1
0.0014961445505811946,1
0.0016112325929335941,1
0.0017263206352859939,1
0.0018414086776383934,1
0.001956496719990793,1
0.0020715847623431925,1
0.002186672804695592,1
0.0023017608470479916,1
0.002416848889400391,1
0.002531936931752791,1
0.0026470249741051906,1
0.00276211301645759,1
0.0028772010588099897,1
0.002992289101162389,1
0.0031073771435147887,1
0.0032224651858671883,1
0.003337553228219588,1
0.0034526412705719878,1
0.0035677293129243873,1
0.003682817355276787,1
0.0037979053976291864,1
0.003912993439981586,1
0.0040280814823339854,1
0.004143169524686385,1
0.0042582575670387845,1
0.004373345609391184,1
0.004488433651743584,1
0.004603521694095983,1
0.004718609736448383,1
0.004833697778800782,1
0.004948785821153183,1
0.005063873863505582,1
0.005178961905857982,1
0.005294049948210381,1
0.005409137990562781,1
0.00552422603291518,1
0.00563931407526758,1
0.005754402117619979,1
0.005869490159972379,1
0.005984578202324778,1
0.006099666244677178,1
0.0062147542870295775,1
0.006329842329381977,1
0.0064449303717343765,1
0.006560018414086776,1
0.006675106456439176,1
0.006790194498791575,1
0.0069052825411439755,1
0.007020370583496375,1
0.007135458625848775,1
0.007250546668201174,1
0.007365634710553574,1
0.007480722752905973,1
0.007595810795258373,1
0.007710898837610772,1
0.007825986879963172,1
0.007941074922315572,1
0.008056162964667971,1
0.008171251007020371,1
0.00828633904937277,1
0.00840142709172517,1
0.008516515134077569,1
0.00863160317642997,1
0.008746691218782368,1
0.008861779261134769,1
0.008976867303487167,1
0.009091955345839568,1
0.009207043388191966,1
0.009322131430544367,1
0.009437219472896765,1
0.009552307515249166,1
0.009667395557601564,1
0.009782483599953965,1
0.009897571642306365,1
0.010012659684658764,1
0.010127747727011164,1
0.010242835769363563,1
0.010357923811715963,1
0.010473011854068362,1
0.010588099896420762,1
0.010703187938773161,1
0.010818275981125561,1
0.01093336402347796,1
0.01104845206583036,1
0.01116354010818276,1
0.01127862815053516,1
0.011393716192887558,1
0.011508804235239959,1
0.011623892277592357,1
0.011738980319944758,1
0.011854068362297158,1
0.011969156404649557,1
0.012084244447001957,1
0.012199332489354356,1
0.012314420531706756,1
0.012429508574059155,1
0.012544596616411555,1
0.012659684658763954,1
0.012774772701116354,1
0.012889860743468753,1
0.013004948785821153,1
0.013120036828173552,1
0.013235124870525953,1
0.013350212912878351,1
0.013465300955230752,1
0.01358038899758315,1
0.01369547703993555,1
0.013810565082287951,1
0.01392565312464035,1
0.01404074116699275,1
0.01404074116699275,1
0.014155829209345149,1
0.01427091725169755,1
0.014386005294049948,1
0.014501093336402348,1
0.014616181378754747,1
0.014731269421107147,1
0.014846357463459546,1
0.014961445505811946,1
0.015076533548164345,1
0.015191621590516746,1
0.015306709632869144,1
